,Ticker,Discount,DistributionRateNAV,DistributionRatePrice,DistributionAmtUSD,ReturnOnNAV,CategoryId,CategoryName,SponsorId,SponsorName,IsManagedDistribution,Price,PriceChange,NAV,NAVPublished,Cusip,Name,LastUpdated,NavTicker,Strategy,LeverageRatioPercentage,MarketCapUSDm,UNIIPerShare,DistributionFrequency,EarningsPerShare,CurrentDistribution,InceptionPrice,AverageCoupon,AMTPercentage,AverageWeightedMaturity,ExpenseRatio,BaselineExpense,TotalAssetsUSDm,IsLeveraged,IsPriceBelow52WkAvg,IsDiscountBelow52WkAvg,IsAMTPct,IsManaged,Term,AvgWtdDurationLevAdj,Yr3RetOnNav,Yr3RetOnPrice,Yr5RetOnNav,Yr5RetOnPrice,YTDRetOnNav,YTDRetOnPrice,SinceInceptionRetOnNav,SinceInceptionRetOnPrice,ReturnOnPrice,AvgDailyVolume,CallableYr1Pct,PrerefundedPercentage,AvgBondPrice,AvgWtdDurationNonLevAdj,EffDurationLevAdj,EffDurationNonLevAdj,Price52WkAvg,Discount52WkAvg,ZScore1Yr,ZScore3M,ZScore6M,ZScoreDate,InceptionDate,InceptionDateString,InceptionDateUnixTimestamp,DistributionDate
249,MSD,-5.6,11.2,11.86,0.22,15.44,12,Morningstar US CEF Emerging Market Income,73,Morgan Stanley,FALSE,7.42,0.05,7.86,2024-06-18T00:00:00,61744H105,Morgan Stanley Emerging Markets Debt,2024-06-19T00:00:00,XMSDX,Fixed Income - Taxable-Emerging Market Income,0.03,149.812,,Quarterly,0.34586,0.22,15,6.6716,,8.09,1.34,,158.748,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-2.02,-0.47,0.61,2.34,4.3,6,,,23.08,861680,,,,,,,6.81785,-9.91427,1.85,2.19,2.61,2024-06-19T00:00:00,1993-07-23T00:00:00,7/23/1993,743385600,2024-03-27T00:00:00
250,EDD,-11.65,10.15,11.49,0.135,6.7,12,Morningstar US CEF Emerging Market Income,74,"Morgan Stanley Investment Management, Inc.",FALSE,4.7,-0.02,5.32,2024-06-18T00:00:00,617477104,Morgan Stanley Emrgng Mkts Domestic Debt,2024-06-19T00:00:00,XEDDX,Fixed Income - Taxable-Emerging Market Income,6.37,306.715,,Quarterly,0.16657,0.135,20,7.521,,7.59,2.32,,370.779,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-2.59,-2.37,-0.15,0.94,0,3.86,,,9.9,2080440,,,,,,,4.65498,-13.69943,1.81,1.3,1.7,2024-06-19T00:00:00,2007-04-24T00:00:00,4/24/2007,1177372800,2024-03-27T00:00:00
251,IIF,-19.67,9.77,12.17,3.135749,32.95,1,Morningstar US CEF Asia Equity,73,Morgan Stanley,FALSE,25.77,0.34,32.08,2024-06-18T00:00:00,61745C105,Morgan Stanley India Investment,2024-06-19T00:00:00,XIIFX,Equity-Asia Equity,,256.331,,Annually,-0.04886,3.135749,15,,,,1.33,,319.096,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,11.72,11.56,10.8,9.91,11.64,11.74,,,35.43,398800,,,,,,,22.64543,-18.84253,-0.99,-1.08,-1.26,2024-06-19T00:00:00,1994-02-25T00:00:00,2/25/1994,762134400,2023-12-14T00:00:00
252,MFD,-10.4,9.67,10.8,0.2,3.07,8,Morningstar US CEF Sector Equity,46,First Trust Advisors L.P.,FALSE,7.41,-0.04,8.27,2024-06-18T00:00:00,55607W100,MQ/FT Global Infrast Util Div&Inc,2024-06-19T00:00:00,XMFDX,Equity-Sector Equity,28.04,63.337,,Quarterly,0.26491,0.2,20,8.9516,,,4.01,,98.237,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,1.18,-0.74,2.99,3.15,-2.71,-1.01,,,8.02,285520,,,89.7073,,,,7.50927,-13.29686,1.7,1.23,1.79,2024-06-19T00:00:00,2004-03-25T00:00:00,3/25/2004,1080172800,2024-05-22T00:00:00
253,NML,-12.06,8.13,9.25,0.0584,29.83,6,Morningstar US CEF MLP,75,Neuberger Berman,FALSE,7.58,-0.03,8.62,2024-06-18T00:00:00,64129H104,NB Energy Infra and Income Fund Inc,2024-06-19T00:00:00,XNMLX,Equity-MLP,17.42,429.475,,Monthly,-0.06189,0.0584,20,,,,2.95,,591.4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,20.81,25.8,7.38,8.51,16.37,17.25,,,37.27,2008930,,,,,,,6.98683,-13.44497,1.06,0.77,0.91,2024-06-19T00:00:00,2013-03-26T00:00:00,3/26/2013,1364256000,2024-06-17T00:00:00
254,NHS,1.02,13.83,13.69,0.0905,8.75,14,Morningstar US CEF High Yield,75,Neuberger Berman,FALSE,7.93,-0.07,7.85,2024-06-18T00:00:00,64128C106,Neuberger Berman High Yield Strategies,2024-06-19T00:00:00,XNHSX,Fixed Income - Taxable-High Yield,34.23,205.616,,Monthly,0.1263,0.0905,15,6.7711,,6.08,6.08,,309.474,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-4.13,-5.27,1.47,3.7,1.95,8.2,,,20.41,1240480,,,96.8897,,5.25,3.45,7.75397,-2.2198,1.06,-0.33,0.39,2024-06-19T00:00:00,2003-07-28T00:00:00,7/28/2003,1059350400,2024-06-17T00:00:00
255,NBH,-13.1,3.76,4.32,0.03774,3.59,21,Morningstar US CEF Municipal,75,Neuberger Berman,FALSE,10.48,-0.08,12.06,2024-06-18T00:00:00,64124P101,Neuberger Berman Municipal,2024-06-19T00:00:00,XNBHX,Fixed Income - Municipal-Municipal,38.95,310.397,,Monthly,0.01543,0.03774,15,4.9154,,,3.9,,585.094,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-4.23,-9.49,-0.5,-1.81,-1.27,0.87,,,6.51,771720,7.4,,98.5003,,11.45,,10.06086,-14.51353,1.34,0.95,1.27,2024-06-19T00:00:00,2002-09-27T00:00:00,9/27/2002,1033084800,2024-05-31T00:00:00
256,NBXG,-13.04,8.11,9.32,0.1,20.25,10,Morningstar US CEF US Equity,75,Neuberger Berman,FALSE,12.87,0.1,14.8,2024-06-18T00:00:00,64133Q108,Neuberger Brmn Nxt Gnrtn Cnnctvty,2024-06-19T00:00:00,XNBGX,Equity-U.S. Equity,,1013.66,,Monthly,-0.02684,0.1,20,,,,1.32,,1165.67,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,-3.36,-6.49,,,7.1,15.84,,,34.32,2438960,,,,,,,11.13784,-16.85691,2.26,1.53,1.82,2024-06-19T00:00:00,2021-05-25T00:00:00,5/25/2021,1621900800,2024-05-14T00:00:00
257,NRO,-4.11,10.98,11.45,0.0312,14.99,7,Morningstar US CEF Real Estate,75,Neuberger Berman,FALSE,3.27,0.01,3.41,2024-06-18T00:00:00,64190A103,Neuberger Real Estate Securities Income,2024-06-19T00:00:00,XNROX,Equity-Real Estate,23.6,155.18,,Monthly,0.02012,0.0312,15,,,,3,,211.824,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-3.25,-4.61,0.09,1.22,-1.74,4.9,,,26.38,1672340,,,,,,,3.08142,-8.80075,1.34,0.41,0.71,2024-06-19T00:00:00,2003-10-31T00:00:00,10/31/2003,1067558400,2024-06-17T00:00:00
258,HYB,-11.02,5.88,6.6,0.04,12.65,14,Morningstar US CEF High Yield,95,T. Rowe Price,FALSE,7.27,-0.07,8.17,2024-06-14T00:00:00,641876800,New America High-Income,2024-06-19T00:00:00,XHYBX,Fixed Income - Taxable-High Yield,30.55,169.934,,Monthly,0.24321,0.04,10,6.2435,,,4.29,,274.972,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,0.18,-0.37,3.3,4.16,0,4.87,,,19.78,532410,,,87.6821,,6.74,4.57,6.92795,-13.58691,1.42,1.05,1.06,2024-06-19T00:00:00,1988-02-26T00:00:00,2/26/1988,572832000,2024-06-14T00:00:00
259,GF,-18.32,0.48,0.59,0.0239,5.68,9,Morningstar US CEF Single Country Equity,39,DWS,FALSE,8.16,-0.04,9.99,2024-06-18T00:00:00,644465106,New Germany,2024-06-19T00:00:00,XGFNX,Equity-Single-Country Equity,2.94,136.874,,Semi-Annually,-0.06262,0.0239,20,,,,1.37,,172.637,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,-13.79,-15.07,2.77,2.76,-1.09,-0.3,,,2.94,265580,,,,,,,8.51116,-17.13693,-1.2,-0.94,-1.23,2024-06-19T00:00:00,1990-01-30T00:00:00,1/30/1990,633657600,2024-05-23T00:00:00
260,NVG,-9.91,6.86,7.61,0.079,5.02,21,Morningstar US CEF Municipal,80,"Nuveen Fund Advisors, LLC.",FALSE,12.45,0.09,13.82,2024-06-18T00:00:00,67071L106,Nuveen AMT-Free Muni Credit Inc,2024-06-19T00:00:00,XNVGX,Fixed Income - Municipal-Municipal,40.02,2658.353,-0.02,Monthly,0.25264,0.079,15,4.819,,18.97,3.85,,4919.994,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-4.29,-7.77,0.22,-0.7,-1.81,1.98,,,8.08,5915750,15.3,5.46,92.3195,,12.66,8.07,11.47637,-14.05675,3.16,2.51,2.92,2024-06-19T00:00:00,2002-03-25T00:00:00,3/25/2002,1017014400,2024-06-14T00:00:00
261,NUW,-10.43,3.34,3.73,0.0425,3.66,21,Morningstar US CEF Municipal,80,"Nuveen Fund Advisors, LLC.",FALSE,13.66,0.03,15.25,2024-06-18T00:00:00,670695105,Nuveen AMT-Free Municipal Value Fund,2024-06-19T00:00:00,XNUWX,Fixed Income - Municipal-Municipal,0.73,245.215,-0.073,Monthly,0.25332,0.0425,15,4.8997,,16.19,0.63,,275.758,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-1.71,-4.3,1.17,-0.95,-1.49,-0.36,,,0.11,430290,5.2,0.93,96.1813,,6.95,6.9,13.48881,-10.46833,0.04,1.23,0.66,2024-06-19T00:00:00,2009-02-25T00:00:00,2/25/2009,1235520000,2024-06-14T00:00:00
262,NEA,-9.58,6.94,7.67,0.073,2.47,21,Morningstar US CEF Municipal,80,"Nuveen Fund Advisors, LLC.",FALSE,11.42,0.06,12.63,2024-06-18T00:00:00,670657105,Nuveen AMT-Free Quality Muni Inc,2024-06-19T00:00:00,XNEAX,Fixed Income - Municipal-Municipal,39.79,3414.493,0.018,Monthly,0.20598,0.073,15,4.8655,,18.7,3.68,,6271.679,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-4.49,-6.51,-0.07,0.29,-3.08,0.98,,,6.22,8721280,12.6,5.44,97.2511,,11.81,7.35,10.65313,-14.33423,3.53,2.42,3.15,2024-06-19T00:00:00,2002-11-21T00:00:00,11/21/2002,1037836800,2024-06-14T00:00:00
263,NAZ,-10.83,6.9,7.74,0.0725,3.31,24,Morningstar US CEF Municipal-Single State,80,"Nuveen Fund Advisors, LLC.",FALSE,11.235,0.07,12.6,2024-06-18T00:00:00,67061W104,Nuveen AZ Quality Muni Inc,2024-06-19T00:00:00,XNAZX,Fixed Income - Municipal-Municipal - Single-State,39.49,130.218,0.031,Monthly,0.17088,0.0725,15,4.7882,,16.72,3.85,,241.339,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-3.56,-8.92,0.16,0.13,-2,1.55,,,4.48,219780,12.9,2.06,99.0602,,10.36,6.52,10.53993,-14.52221,2.79,2.2,2.49,2024-06-19T00:00:00,1992-11-19T00:00:00,11/19/1992,722131200,2024-06-14T00:00:00
264,NKX,-7.87,6.9,7.49,0.076,3.78,22,Morningstar US CEF Municipal-CA,80,"Nuveen Fund Advisors, LLC.",FALSE,12.18,0.07,13.22,2024-06-18T00:00:00,670651108,Nuveen CA AMT - Free Quality Muni Inc,2024-06-19T00:00:00,XNCMX,Fixed Income - Municipal-Municipal - CA,40.67,578.798,-0.014,Monthly,0.22581,0.076,15,4.7245,,19.49,4.02,,1058.804,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-4.7,-6.48,-0.32,-0.04,-2.01,1.58,,,8.59,1168180,12.1,7.16,97.0158,,13.26,7.79,11.3387,-12.26394,1.95,1.13,1.46,2024-06-19T00:00:00,2002-11-22T00:00:00,11/22/2002,1037923200,2024-06-14T00:00:00
265,NCA,-6.94,3.71,3.99,0.029,3.95,22,Morningstar US CEF Municipal-CA,80,"Nuveen Fund Advisors, LLC.",FALSE,8.72,-0.01,9.37,2024-06-18T00:00:00,67062C107,Nuveen CA Municipal Value,2024-06-19T00:00:00,XNCAX,Fixed Income - Municipal-Municipal - CA,0,288.703,-0.012,Monthly,0.17514,0.029,10,4.7199,,19.57,0.54,,310.224,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,-2.05,-3.59,0.6,0.26,-0.59,-3.79,,,2.41,785230,9.2,1.04,98.5207,,,7.52,8.63143,-6.35743,-0.41,-0.55,-0.97,2024-06-19T00:00:00,1987-10-07T00:00:00,10/7/1987,560563200,2024-06-14T00:00:00
266,NAC,-9.65,6.92,7.66,0.0735,3.58,22,Morningstar US CEF Municipal-CA,80,"Nuveen Fund Advisors, LLC.",FALSE,11.51,0.07,12.74,2024-06-18T00:00:00,67066Y105,Nuveen CA Quality Muni Income,2024-06-19T00:00:00,XNACX,Fixed Income - Municipal-Municipal - CA,39.97,1665.751,-0.005,Monthly,0.21307,0.0735,15,4.7368,,20.14,4.03,,3071.144,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-4.82,-7.02,-0.68,-0.8,-2.01,0.77,,,8.15,3666730,11.2,6.42,97.3282,,12.67,7.73,10.67097,-14.32563,3.24,2.01,2.88,2024-06-19T00:00:00,1999-05-26T00:00:00,5/26/1999,927676800,2024-06-14T00:00:00
267,NXC,-5.1,3.94,4.15,0.0455,3.13,22,Morningstar US CEF Municipal-CA,80,"Nuveen Fund Advisors, LLC.",FALSE,13.153,0.06,13.86,2024-06-18T00:00:00,67063R103,Nuveen CA Select Tax Free Income,2024-06-19T00:00:00,XNXCX,Fixed Income - Municipal-Municipal - CA,1.65,83.683,-0.011,Monthly,0.26579,0.0455,15,4.6829,,18.58,0.36,,88.181,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-1.72,-5.72,0.97,1.61,-1.39,2.77,,,3.48,181500,9.1,7.15,95.1084,,,7.48,12.91633,-5.79782,0.38,-0.51,0.11,2024-06-19T00:00:00,1992-06-19T00:00:00,6/19/1992,708912000,2024-06-14T00:00:00
268,JCE,-1.83,8.68,8.84,0.32,24.64,10,Morningstar US CEF US Equity,80,"Nuveen Fund Advisors, LLC.",TRUE,14.48,-0.02,14.75,2024-06-18T00:00:00,67090X107,Nuveen Core Equity Alpha,2024-06-19T00:00:00,XJCEX,Equity-U.S. Equity,1.35,233.056,0,Quarterly,0.02731,0.32,20,,,,1.02,,237.401,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,8.5,8.62,12.16,12.95,11.98,7.53,,,27.04,461490,,,,,,,13.27664,-1.84428,0.01,0.63,0.03,2024-06-19T00:00:00,2007-03-27T00:00:00,3/27/2007,1174953600,2024-06-14T00:00:00
269,NPCT,-8.42,11.91,13.01,0.119,10.11,15,Morningstar US CEF Investment Grade,80,"Nuveen Fund Advisors, LLC.",TRUE,10.98,-0.03,11.99,2024-06-18T00:00:00,67080D103,Nuveen Core Plus Impact Fund,2024-06-19T00:00:00,XNPCX,Fixed Income - Taxable-Investment Grade,35.69,315.73,,Monthly,0.17438,0.119,20,4.4173,,29.39,5.5,,536.092,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,-8.78,-11.1,,,3.26,8.8,,,17.58,854480,9.3,0,82.1454,,,,9.99905,-13.72747,2.94,2.05,2.67,2024-06-19T00:00:00,2021-04-27T00:00:00,4/27/2021,1619481600,2024-06-14T00:00:00
270,JQC,-4.77,11.04,11.59,0.054,15,19,Morningstar US CEF Senior Loans,80,"Nuveen Fund Advisors, LLC.",TRUE,5.59,0.01,5.87,2024-06-18T00:00:00,67073D102,Nuveen Credit Strategies Income Fund,2024-06-19T00:00:00,XJQCX,Fixed Income - Taxable-Senior Loans,38.27,758.056,-0.082,Monthly,0.28567,0.054,15,8.2602,,5.01,4.77,,1289.627,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,3.42,4.76,3.67,5.96,4.14,12.08,,,27.82,5795000,85,0,,,,,5.25771,-10.37638,1.61,0.86,1.07,2024-06-19T00:00:00,2003-06-25T00:00:00,6/25/2003,1056499200,2024-06-14T00:00:00
271,DIAX,-12.75,7.31,8.38,0.2867,9.38,3,Morningstar US CEF Covered Call,80,"Nuveen Fund Advisors, LLC.",TRUE,13.69,-0.1,15.69,2024-06-18T00:00:00,67075F105,Nuveen Dow 30 Dynamic Overwrite,2024-06-19T00:00:00,XDIAX,Equity-Covered-Call Funds,0.1,497.863,0,Quarterly,0.09622,0.2867,20,,,,0.94,,570.597,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,2.61,0.49,5.55,3.52,0.58,1.29,,,6.53,935240,,,,,,,14.05752,-11.89448,-0.8,-0.09,-0.49,2024-06-19T00:00:00,2005-04-29T00:00:00,4/29/2005,1114732800,2024-06-14T00:00:00
272,NDMO,-3.68,6.67,6.93,0.062,7.23,21,Morningstar US CEF Municipal,80,"Nuveen Fund Advisors, LLC.",TRUE,10.74,0.03,11.15,2024-06-18T00:00:00,67079X102,Nuveen Dynamic Municipal Opportunities,2024-06-19T00:00:00,XNDMX,Fixed Income - Municipal-Municipal,27.9,639.698,,Monthly,0.20627,0.062,15,5.3525,,17.97,2.76,,921.054,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,-5.9,-7.04,,,1.72,12.28,,,9.73,1820820,11.2,0,97.6013,,10.56,7.76,10.36839,-3.82035,0.05,-2.18,-0.05,2024-06-19T00:00:00,2020-08-26T00:00:00,8/26/2020,1598400000,2024-06-14T00:00:00
273,JFR,-5.62,11.03,11.68,0.085,16.45,19,Morningstar US CEF Senior Loans,80,"Nuveen Fund Advisors, LLC.",TRUE,8.73,0.01,9.25,2024-06-18T00:00:00,67072T108,Nuveen Floating Rate Income,2024-06-19T00:00:00,XJFRX,Fixed Income - Taxable-Senior Loans,38.07,1170.311,0.015,Monthly,0.43475,0.085,15,8.4778,,4.75,4.77,,2002.22,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,5.33,6.66,4.73,6.93,5.36,11.32,,,25.96,5725280,89.2,0,,,,,8.28553,-10.04625,1.59,1.29,1.09,2024-06-19T00:00:00,2004-03-25T00:00:00,3/25/2004,1080172800,2024-06-14T00:00:00
274,JGH,-5.23,9.28,9.79,0.1035,18.17,13,Morningstar US CEF Global Income,80,"Nuveen Fund Advisors, LLC.",TRUE,12.68,-0.02,13.38,2024-06-18T00:00:00,67075G103,Nuveen Global High Income Fund,2024-06-19T00:00:00,XJGHX,Fixed Income - Taxable-Global Income,27.73,293.889,-0.026,Monthly,0.41854,0.1035,20,7.2039,,6.39,3.82,,429.114,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,1.36,2.48,3.57,5.82,3.96,7.28,,,27.58,585040,36.8,0,93.1131,,,,11.93169,-8.29244,1.08,0.09,0.43,2024-06-19T00:00:00,2014-11-24T00:00:00,11/24/2014,1416787200,2024-06-14T00:00:00
275,NMT,-9.93,6.93,7.7,0.071,2.31,24,Morningstar US CEF Municipal-Single State,80,"Nuveen Fund Advisors, LLC.",FALSE,11.07,0.14,12.29,2024-06-18T00:00:00,6.71E+108,Nuveen MA Quality Muni Inc,2024-06-19T00:00:00,XNMTX,Fixed Income - Municipal-Municipal - Single-State,39.24,103.223,0.026,Monthly,0.15264,0.071,15,4.8028,,20,3.19,,188.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-4.75,-7.53,-0.69,-0.21,-2.53,2.44,,,6.64,174860,13.4,0.81,99.1234,,7.76,7.44,10.34712,-14.3814,2.78,2.09,2.27,2024-06-19T00:00:00,1993-03-18T00:00:00,3/18/1993,732412800,2024-06-14T00:00:00
276,NMS,-11.24,6.91,7.78,0.0735,2.53,24,Morningstar US CEF Municipal-Single State,80,"Nuveen Fund Advisors, LLC.",FALSE,11.335,0.02,12.77,2024-06-18T00:00:00,670734102,Nuveen MN Quality Muni Inc,2024-06-19T00:00:00,XMNSX,Fixed Income - Municipal-Municipal - Single-State,40.26,65.596,-0.014,Monthly,0,0.0735,15,4.6437,,18.12,3.46,,123.701,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-3.5,-8.96,-0.03,-0.67,-1.57,0.45,,,2.39,148110,28.4,0.49,98.2062,,11.71,6.93,10.78026,-13.56813,1.77,1.68,2.12,2024-06-19T00:00:00,1993-06-25T00:00:00,6/25/1993,740966400,2024-06-14T00:00:00
277,NOM,-11.47,6.93,7.83,0.0675,3.18,24,Morningstar US CEF Municipal-Single State,80,"Nuveen Fund Advisors, LLC.",FALSE,10.34,0.06,11.68,2024-06-18T00:00:00,67060Q108,Nuveen MO Quality Muni Inc,2024-06-19T00:00:00,XNOMX,Fixed Income - Municipal-Municipal - Single-State,40.39,24.299,-0.004,Monthly,0.14958,0.0675,15,4.6911,,17.4,3.71,,46.048,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-3.58,-8.95,-0.3,-3.13,-2.45,0.95,,,4.78,68670,23.7,0,100.1447,,10.47,6.35,9.84398,-14.22421,2.46,2.09,2.61,2024-06-19T00:00:00,1993-05-20T00:00:00,5/20/1993,737856000,2024-06-14T00:00:00
278,JLS,-9.36,9.42,10.4,0.1535,13.57,14,Morningstar US CEF High Yield,80,"Nuveen Fund Advisors, LLC.",TRUE,17.72,-0.24,19.55,2024-06-18T00:00:00,670735109,Nuveen Mortgage and Income Fund,2024-06-19T00:00:00,XJLSX,Fixed Income - Taxable-High Yield,24.51,97.046,0.009,Monthly,0.78647,0.1535,25,8.0628,,17.88,4.16,,141.836,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,1.81,1.44,2.42,0.97,8.01,7.76,,,21.74,177730,0,0,94.3351,,,,16.79767,-11.72938,0.99,0.3,0.48,2024-06-19T00:00:00,2009-11-25T00:00:00,11/25/2009,1259107200,2024-06-14T00:00:00
279,NMAI,-11.89,12.33,14,0.4175,14.59,25,Morningstar US CEF Global Allocation,80,"Nuveen Fund Advisors, LLC.",TRUE,11.93,0,13.54,2024-06-18T00:00:00,670750108,Nuveen Multi-Asset Income,2024-06-19T00:00:00,XNMAX,Hybrid-Global Allocation,27.29,398.768,,Quarterly,0.20787,0.4175,20,5.2336,,,3.68,,622.415,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,,,,3.61,2.42,,,20.51,768780,25.2,0,92.5408,,,,11.84716,-12.63649,0.46,-0.84,-0.7,2024-06-19T00:00:00,2021-11-22T00:00:00,11/22/2021,1637539200,2024-06-14T00:00:00
280,JMM,-9.4,5.08,5.61,0.0275,5.67,15,Morningstar US CEF Investment Grade,80,"Nuveen Fund Advisors, LLC.",TRUE,5.88,0,6.49,2024-06-18T00:00:00,67075J107,Nuveen Multi-Market Income Fund,2024-06-19T00:00:00,XJMMX,Fixed Income - Taxable-Investment Grade,27.99,55.639,-0.001,Monthly,0.11722,0.0275,12,5.2795,,5.71,3.45,,85.284,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,-1.47,-1.71,0.46,1.3,0.75,2.34,,,7.09,110860,31.4,0,92.2202,,,,5.82813,-7.95568,-1.31,-2.24,-1.78,2024-06-19T00:00:00,1988-12-30T00:00:00,12/30/1988,599443200,2024-06-14T00:00:00
281,NZF,-10.19,6.89,7.67,0.0795,5.83,21,Morningstar US CEF Municipal,80,"Nuveen Fund Advisors, LLC.",FALSE,12.43,0.09,13.84,2024-06-18T00:00:00,67070X101,Nuveen Municipal Credit Income,2024-06-19T00:00:00,XNZFX,Fixed Income - Municipal-Municipal,38.93,2408.052,-0.015,Monthly,0.26591,0.0795,15,5.1052,,20.4,3.87,,4390.11,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-3.3,-6.44,0.75,-0.37,-0.41,3.21,,,9.97,5372960,13.2,2.85,94.8727,,10.95,7.62,11.54542,-13.93749,2.7,2.44,2.66,2024-06-19T00:00:00,2001-09-25T00:00:00,9/25/2001,1001376000,2024-06-14T00:00:00
282,NMCO,-8.43,6.79,7.42,0.0685,3.76,21,Morningstar US CEF Municipal,80,"Nuveen Fund Advisors, LLC.",FALSE,11.08,0.04,12.1,2024-06-18T00:00:00,670663103,Nuveen Municipal Credit Opps Fund,2024-06-19T00:00:00,XNMCX,Fixed Income - Municipal-Municipal,39.95,607.205,-0.035,Monthly,0.16137,0.0685,15,5.5617,,20.89,4.78,,1104.278,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-3.8,-6.11,,,4.33,7.59,,,-0.59,2084680,22.3,0.21,83.921,,14.95,9.16,10.35836,-8.95563,0.16,1.97,1.97,2024-06-19T00:00:00,2019-09-16T00:00:00,9/16/2019,1568592000,2024-06-14T00:00:00
283,NMZ,-5.15,6.86,7.23,0.0655,6.5,21,Morningstar US CEF Municipal,80,"Nuveen Fund Advisors, LLC.",FALSE,10.87,0.11,11.46,2024-06-18T00:00:00,670682103,Nuveen Municipal High Income Opp Fd,2024-06-19T00:00:00,XNMZX,Fixed Income - Municipal-Municipal,38.68,1201.563,0.044,Monthly,0.2374,0.0655,15,5.4711,,23.09,3.75,,2065.779,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-3.7,-6.89,0.96,-0.57,1.87,6.37,,,3.52,3612850,13.8,0.66,87.3844,,,,10.06328,-7.07981,0.8,1.51,1.35,2024-06-19T00:00:00,2003-11-19T00:00:00,11/19/2003,1069200000,2024-06-14T00:00:00
284,NMI,-4.32,4.29,4.48,0.036,5.51,21,Morningstar US CEF Municipal,80,"Nuveen Fund Advisors, LLC.",FALSE,9.645,0,10.08,2024-06-18T00:00:00,67062J102,Nuveen Municipal Income,2024-06-19T00:00:00,XNMIX,Fixed Income - Municipal-Municipal,2.99,96.943,-0.019,Monthly,0.18901,0.036,12,5.4073,,22.29,0.74,,101.315,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-1.15,-3.84,1.1,-0.06,0.46,2.35,,,0.02,246770,9.9,0.83,99.6467,,,8.34,9.17158,-6.60994,1.21,2.44,2.48,2024-06-19T00:00:00,1988-04-20T00:00:00,4/20/1988,577497600,2024-06-14T00:00:00
285,NUV,-8.25,3.73,4.07,0.029,3.23,21,Morningstar US CEF Municipal,80,"Nuveen Fund Advisors, LLC.",FALSE,8.56,0.01,9.33,2024-06-18T00:00:00,670928100,Nuveen Municipal Value,2024-06-19T00:00:00,XNUVX,Fixed Income - Municipal-Municipal,1.5,1776.556,-0.018,Monthly,0.17455,0.029,10,4.9385,,16.18,0.53,,1965.843,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,-1.71,-6.17,0.98,0.19,-1.44,0.15,,,-0.26,4892400,11.4,3.71,95.5183,,,6.92,8.52952,-7.58182,-0.72,-0.54,-0.59,2024-06-19T00:00:00,1987-06-17T00:00:00,6/17/1987,550886400,2024-06-14T00:00:00
286,QQQX,-11.1,6.09,6.85,0.42,19.61,3,Morningstar US CEF Covered Call,80,"Nuveen Fund Advisors, LLC.",TRUE,24.51,-0.12,27.57,2024-06-18T00:00:00,670699107,Nuveen NASDAQ 100 Dynamic Overwrite,2024-06-19T00:00:00,XQQQX,Equity-Covered-Call Funds,,1196.744,0,Quarterly,-0.00118,0.42,20,,,,0.92,,1346.154,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,6.24,1.79,12.2,10.28,9.77,5.49,,,4.1,1186390,,,,,,,23.35409,-6.21565,-1.31,-1.82,-1.63,2024-06-19T00:00:00,2007-01-30T00:00:00,1/30/2007,1170115200,2024-06-14T00:00:00
